Leader,Follower,Target,Source,Weight,Id
中信证券,昆仑万维,3107296,1136909,1,31072961136909
中信证券,海通开元,3107296,1397861,3,31072961397861
中信证券,申万宏源证券,3107296,3536658,1,31072963536658
中信证券,西部资本,3107296,3536758,1,31072963536758
中信证券,邦明资本,3107296,1399134,1,31072961399134
中信证券,金石投资,3107296,1395917,5,31072961395917
中信证券,银河证券,3107296,3023968,3,31072963023968
中信证券,鲁信创投,3107296,3277379,1,31072963277379
中信证券,鼎晖投资,3107296,1393216,1,31072961393216
中信资本,IDG资本,3240091,1393211,1,32400911393211
中信资本,中信资本,3240091,3240091,20,32400913240091
中信资本,信中利资本,3240091,1393550,1,32400911393550
中信资本,国家集成电路产业投资基金,3240091,1395365,1,32400911395365
中信资本,国科嘉和,3240091,1394153,1,32400911394153
中信资本,基石资本,3240091,1393470,1,32400911393470
中信资本,海尔资本,3240091,3005529,1,32400913005529
中信资本,深创投,3240091,1393212,1,32400911393212
中信资本,祥峰投资,3240091,1393326,2,32400911393326
中信资本,联想控股,3240091,1159377,1,32400911159377
中信资本,联新资本,3240091,1402223,1,32400911402223
中信资本,蓝驰创投,3240091,1393248,1,32400911393248
中信资本,高瓴资本,3240091,1393343,2,32400911393343
中关村兴业投资,中关村兴业投资,1394607,1394607,16,13946071394607
中关村兴业投资,峰瑞资本,1394607,1394626,1,13946071394626
中关村兴业投资,景林投资,1394607,1394555,1,13946071394555
中关村兴业投资,汉理资本,1394607,1393553,1,13946071393553
中关村发展集团,CBC宽带资本,3536155,1393305,1,35361551393305
中关村发展集团,中关村发展集团,3536155,3536155,47,35361553536155
中关村发展集团,中国交建,3536155,3235987,1,35361553235987
中关村发展集团,中国诚通,3536155,1405394,1,35361551405394
中关村发展集团,凯风创投,3536155,1395671,1,35361551395671
中关村发展集团,前海母基金,3536155,1395704,1,35361551395704
中关村发展集团,峰瑞资本,3536155,1394626,1,35361551394626
中关村发展集团,申万宏源证券,3536155,3536658,1,35361553536658
中关村发展集团,紫光集团,3536155,1131889,1,35361551131889
中兴创投,DFJ德丰杰中国基金,1397158,1401365,1,13971581401365
中兴创投,中兴创投,1397158,1397158,34,13971581397158
中兴创投,合肥高投,1397158,1403914,1,13971581403914
中兴创投,国泰君安,1397158,3118463,1,13971583118463
中兴创投,安徽省高新投,1397158,1404838,1,13971581404838
中兴创投,招商证券,1397158,1400569,1,13971581400569
中兴创投,松禾资本,1397158,1393267,1,13971581393267
中兴创投,聚源资本,1397158,1406817,1,13971581406817
中兴创投,腾讯投资,1397158,1393533,1,13971581393533
中兴创投,赛富投资基金,1397158,1393266,1,13971581393266
中兴创投,达晨创投,1397158,1393234,2,13971581393234
中兴合创,GGV纪源资本,1394536,1393232,1,13945361393232
中兴合创,中兴合创,1394536,1394536,20,13945361394536
中兴合创,光线传媒,1394536,1394590,1,13945361394590
中兴合创,凯盈资本,1394536,1408265,1,13945361408265
中兴合创,朗玛峰创投,1394536,1393578,1,13945361393578
中兴合创,领汇投资,1394536,1395547,1,13945361395547
中原证券,中原证券,3107535,3107535,21,31075353107535
中原证券,国信证券,3107535,3532908,1,31075353532908
中原证券,河南投资集团,3107535,3012586,1,31075353012586
中原证券,海通开元,3107535,1397861,1,31075351397861
中原证券,银河证券,3107535,3023968,2,31075353023968
中原证券,长江证券,3107535,1163093,1,31075351163093
中和资本,中和资本,1397917,1397917,17,13979171397917
中和资本,中国交建,1397917,3235987,1,13979173235987
中和资本,中国长城资产,1397917,1188369,1,13979171188369
中国交建,中国交建,3235987,3235987,23,32359873235987
中国交建,优势资本,3235987,1393297,1,32359871393297
中国人寿,中国人寿,1397109,1397109,100,13971091397109
中国人寿,中国华融,1397109,3219104,1,13971093219104
中国人寿,农银国际,1397109,1403770,2,13971091403770
中国人寿,国泰君安,1397109,3118463,1,13971093118463
中国人寿,建设银行,1397109,1395357,4,13971091395357
中国人寿,普华资本,1397109,1394150,1,13971091394150
中国人寿,申万宏源证券,1397109,3536658,1,13971093536658
中国人寿,金石投资,1397109,1395917,1,13971091395917
中国人寿,银河证券,1397109,3023968,1,13971093023968
中国信达,中国信达,3247180,3247180,30,32471803247180
中国信达,中国华融,3247180,3219104,10,32471803219104
中国信达,中国宝武,3247180,3008187,1,32471803008187
中国信达,中国长城资产,3247180,1188369,2,32471801188369
中国信达,建设银行,3247180,1395357,2,32471801395357
中国农发重点建设基金,中国农发重点建设基金,3008288,3008288,28,30082883008288
中国农发重点建设基金,国开发展基金,3008288,3011593,2,30082883011593
中国华融,中国信达,3219104,3247180,4,32191043247180
中国华融,中国华融,3219104,3219104,25,32191043219104
中国华融,中国长城资产,3219104,1188369,3,32191041188369
中国华融,建设银行,3219104,1395357,1,32191041395357
中国国新,中国国新,3008223,3008223,25,30082233008223
中国宝武,中国宝武,3008187,3008187,22,30081873008187
中国宝武,中国诚通,3008187,1405394,1,30081871405394
中国宝武,中欧基金,3008187,3262829,1,30081873262829
中国宝武,平安创投,3008187,1394605,1,30081871394605
中国文化产业投资基金,中国信达,1394530,3247180,1,13945303247180
中国文化产业投资基金,中国文化产业投资基金,1394530,1394530,20,13945301394530
中国文化产业投资基金,中民投,1394530,1398761,1,13945301398761
中国文化产业投资基金,亚商资本,1394530,1393554,1,13945301393554
中国文化产业投资基金,京东数科,1394530,1405819,1,13945301405819
中国文化产业投资基金,兴业证券,1394530,3230293,1,13945303230293
中国文化产业投资基金,北极光创投,1394530,1393218,1,13945301393218
中国文化产业投资基金,常春藤资本,1394530,1393474,1,13945301393474
中国文化产业投资基金,磐霖资本,1394530,1395460,1,13945301395460
中国文化产业投资基金,经纬中国,1394530,1393268,2,13945301393268
中国石油化工,中国石油化工,1561035,1561035,22,15610351561035
中国石油化工,建设银行,1561035,1395357,1,15610351395357
中国石油化工,建银国际,1561035,1410156,1,15610351410156
中国航天科工,东方证券,3536166,1397826,1,35361661397826
中国航天科工,中国航天科工,3536166,3536166,26,35361663536166
中国航天科工,德联资本,3536166,1395426,1,35361661395426
中国航天科工,晨晖创投,3536166,1393688,1,35361661393688
中国诚通,中国国新,1405394,3008223,10,14053943008223
中国诚通,中国诚通,1405394,1405394,9,14053941405394
中国长城资产,上投摩根,1188369,3018903,1,11883693018903
中国长城资产,中国信达,1188369,3247180,7,11883693247180
中国长城资产,中国华融,1188369,3219104,7,11883693219104
中国长城资产,中国国新,1188369,3008223,1,11883693008223
中国长城资产,中国宝武,1188369,3008187,1,11883693008187
中国长城资产,中国长城资产,1188369,1188369,29,11883691188369
中国长城资产,普华资本,1188369,1394150,1,11883691394150
中国长城资产,银河证券,1188369,3023968,1,11883693023968
中国风险投资,东方证券,1399262,1397826,1,13992621397826
中国风险投资,中国风险投资,1399262,1399262,51,13992621399262
中国风险投资,乔景资本,1399262,1394796,1,13992621394796
中国风险投资,北软天使基金,1399262,1394520,1,13992621394520
中国风险投资,奇虎360,1399262,1145589,1,13992621145589
中国风险投资,宁波天使投资引导基金,1399262,1395402,1,13992621395402
中国风险投资,广发信德,1399262,1394008,1,13992621394008
中国风险投资,毅达资本,1399262,1393352,1,13992621393352
中国风险投资,深创投,1399262,1393212,2,13992621393212
中国风险投资,深圳高新投,1399262,1402325,1,13992621402325
中国风险投资,澳银资本,1399262,1393504,1,13992621393504
中国风险投资,联创永宣,1399262,1394692,1,13992621394692
中国风险投资,达晨创投,1399262,1393234,1,13992621393234
中国风险投资,远致投资,1399262,3007147,1,13992623007147
中大创投,中大创投,1393697,1393697,15,13936971393697
中文在线,中文在线,1135283,1135283,13,11352831135283
中文在线,华睿投资,1135283,3536410,1,11352833536410
中文在线,奇虎360,1135283,1145589,1,11352831145589
中文在线,奥飞娱乐,1135283,3006424,1,11352833006424
中文在线,德同资本,1135283,1393220,3,11352831393220
中文在线,新东方,1135283,1131269,1,11352831131269
中文在线,新浪微博基金,1135283,1393564,1,11352831393564
中文在线,辰海资本,1135283,1409175,1,11352831409175
中欧基金,中国人寿,3262829,1397109,2,32628291397109
中欧基金,中欧基金,3262829,3262829,30,32628293262829
中欧基金,农银国际,3262829,1403770,1,32628291403770
中欧基金,嘉实资本,3262829,1399548,21,32628291399548
中欧基金,国泰君安,3262829,3118463,1,32628293118463
中欧基金,建设银行,3262829,1395357,3,32628291395357
中民投,中国信达,1398761,3247180,1,13987613247180
中民投,中民投,1398761,1398761,21,13987611398761
中民投,晨兴资本,1398761,1396163,1,13987611396163
中汇金,中信证券,1398044,3107296,1,13980443107296
中汇金,中汇金,1398044,1398044,23,13980441398044
中汇金,君盛投资,1398044,1396488,1,13980441396488
中汇金,易津资本,1398044,1401835,1,13980441401835
中汇金,磐霖资本,1398044,1395460,1,13980441395460
中泰证券,一创投资,1180965,1408319,1,11809651408319
中泰证券,中泰证券,1180965,1180965,27,11809651180965
中泰证券,华安证券,1180965,1175663,2,11809651175663
中泰证券,国泰君安,1180965,3118463,1,11809653118463
中泰证券,天风证券,1180965,1192027,1,11809651192027
中泰证券,申万宏源证券,1180965,3536658,1,11809653536658
中海投资,中兴创投,1408577,1397158,1,14085771397158
中海投资,中海投资,1408577,1408577,24,14085771408577
中海投资,招商银行,1408577,1395765,1,14085771395765
中海投资,盈富泰克,1408577,1402422,1,14085771402422
中海投资,盛景嘉成,1408577,1398231,1,14085771398231
中海投资,银杏谷资本,1408577,1394537,1,14085771394537
中科创客学院,中科创客学院,3102619,3102619,26,31026193102619
中科创客学院,久银投资,3102619,3015302,1,31026193015302
中科创星,中科创星,1394859,1394859,68,13948591394859
中科创星,云启资本,1394859,1393357,1,13948591393357
中科创星,创东方投资,1394859,1395970,1,13948591395970
中科创星,华创资本,1394859,1393344,1,13948591393344
中科创星,合力投资,1394859,1395652,1,13948591395652
中科创星,启迪之星,1394859,1394723,1,13948591394723
中科创星,峰瑞资本,1394859,1394626,2,13948591394626
中科创星,清华控股有限公司,1394859,1395947,1,13948591395947
中科创星,盈富泰克,1394859,1402422,1,13948591402422
中科创星,磐谷创投,1394859,1393724,1,13948591393724
中科创星,科大讯飞,1394859,1564736,1,13948591564736
中科创星,维思资本,1394859,1393856,1,13948591393856
中科创星,蓝象资本,1394859,1394617,1,13948591394617
中科创星,西科天使基金,1394859,1395491,7,13948591395491
中科创星,集结号资本,1394859,1393432,1,13948591393432
中科创星,高捷资本,1394859,1394871,2,13948591394871
中科招商,TCL创投,1393577,1401488,2,13935771401488
中科招商,中海投资,1393577,1408577,1,13935771408577
中科招商,中科招商,1393577,1393577,146,13935771393577
中科招商,中融鼎新,1393577,1403383,1,13935771403383
中科招商,兴业证券,1393577,3230293,1,13935773230293
中科招商,农银国际,1393577,1403770,1,13935771403770
中科招商,华睿投资,1393577,3536410,1,13935773536410
中科招商,和君资本,1393577,1394320,1,13935771394320
中科招商,天使投资人薛蛮子,1393577,3019771,1,13935773019771
中科招商,天星资本,1393577,3210166,1,13935773210166
中科招商,广发乾和,1393577,1403371,2,13935771403371
中科招商,广发信德,1393577,1394008,2,13935771394008
中科招商,广发证券,1393577,3234855,1,13935773234855
中科招商,恒健投资,1393577,3012667,1,13935773012667
中科招商,星河互联,1393577,1153999,1,13935771153999
中科招商,极豆资本,1393577,1395606,1,13935771395606
中科招商,汉富控股,1393577,1394978,1,13935771394978
中科招商,涌铧投资,1393577,1393525,2,13935771393525
中科招商,深创投,1393577,1393212,1,13935771393212
中科招商,硅谷天堂,1393577,1403059,1,13935771403059
中科招商,粤科金融,1393577,3536109,1,13935773536109
中科招商,红点创投,1393577,1393244,1,13935771393244
中科招商,腾讯投资,1393577,1393533,1,13935771393533
中科招商,西科天使基金,1393577,1395491,1,13935771395491
中科招商,达晨创投,1393577,1393234,2,13935771393234
中科招商,银河证券,1393577,3023968,1,13935773023968
中科招商,集结号资本,1393577,1393432,1,13935771393432
中航信托,东方证券,1398118,1397826,1,13981181397826
中航信托,中航信托,1398118,1398118,32,13981181398118
中航信托,华平投资,1398118,1396059,1,13981181396059
中航信托,海通开元,1398118,1397861,1,13981181397861
中节能集团,中节能集团,3008469,3008469,20,30084693008469
中节能集团,招商局资本,3008469,1393231,1,30084691393231
中融国际信托,中融国际信托,3008725,3008725,25,30087253008725
中融国际信托,申万宏源证券,3008725,3536658,1,30087253536658
中融鼎新,中融鼎新,1403383,1403383,26,14033831403383
中融鼎新,创东方投资,1403383,1395970,1,14033831395970
中融鼎新,德同资本,1403383,1393220,1,14033831393220
中融鼎新,涌铧投资,1403383,1393525,1,14033831393525
中融鼎新,腾讯投资,1403383,1393533,1,14033831393533
中路资本,中国信达,1395888,3247180,1,13958883247180
中路资本,中路资本,1395888,1395888,118,13958881395888
中路资本,原子创投,1395888,1393549,1,13958881393549
中路资本,君联资本,1395888,1166539,1,13958881166539
中路资本,和君资本,1395888,1394320,1,13958881394320
中路资本,帮实资本,1395888,1394674,1,13958881394674
中路资本,星河互联,1395888,1153999,1,13958881153999
中路资本,涌铧投资,1395888,1393525,1,13958881393525
中路资本,深创投,1395888,1393212,1,13958881393212
中路资本,苏河汇,1395888,1393617,1,13958881393617
中路资本,达晨创投,1395888,1393234,1,13958881393234
中路资本,阿米巴资本,1395888,1408382,1,13958881408382
中金公司,东吴证券,1393854,3107430,1,13938543107430
中金公司,东方富海,1393854,3222174,1,13938543222174
中金公司,东方证券,1393854,1397826,1,13938541397826
中金公司,中信证券,1393854,3107296,4,13938543107296
中金公司,中金公司,1393854,1393854,83,13938541393854
中金公司,信中利资本,1393854,1393550,1,13938541393550
中金公司,华兴创投,1393854,1402050,1,13938541402050
中金公司,华兴资本,1393854,1191486,1,13938541191486
中金公司,华泰证券,1393854,1397168,1,13938541397168
中金公司,合一资本,1393854,1399126,1,13938541399126
中金公司,嘉实资本,1393854,1399548,1,13938541399548
中金公司,平安财智,1393854,1400654,1,13938541400654
中金公司,建银国际,1393854,1410156,1,13938541410156
中金公司,弘道资本,1393854,1395624,1,13938541395624
中金公司,张家港金茂创投,1393854,3007382,1,13938543007382
中金公司,汉富控股,1393854,1394978,1,13938541394978
中金公司,深投控,1393854,1400797,1,13938541400797
中金公司,金石投资,1393854,1395917,1,13938541395917
